latitude,longitude,lrimoshipno
39.98949814,-9.195181847,8921963
39.73641968,-9.453251839,8921963
37.64569855,-10.08150005,8921963
32.6006813,-16.6828804,8921963
33.48553848,-15.58720779,8921963
37.30239868,-10.53530025,8921963
-34.05446625,-58.56358337,8923296
-34.13932419,-58.58385086,8923296
41.16548157,16.84626961,8942955
37.49451447,15.09942341,8942955
18.85930061,72.875,8943648
19.28779984,72.4673996,8943648
22.81279945,68.60839844,8943648
21.04920006,69.97679901,8943648
20.18330002,71.38169861,8943648
20.62220001,70.63269806,8943648
20.83069992,70.27970123,8943648
22.06290054,68.94163513,8943648
20.43037415,71.04997253,8943648
19.98632622,71.77022552,8943648
20.4020195,70.9996109,8943648
